forecast_id,product_id,month,forecast_quantity,actual_quantity,mape,forecast_accuracy_status
FC0001715,PROD00348,2025-05,4419,4735,6.67,Acceptable
FC0001716,PROD00348,2025-06,4419,4666,5.29,Acceptable
FC0001717,PROD00348,2025-07,4419,4599,3.91,Acceptable
FC0001718,PROD00348,2025-08,4419,4257,3.81,Acceptable
FC0001719,PROD00348,2025-09,4419,4756,7.09,Acceptable
FC0001720,PROD00348,2025-10,4419,4732,6.61,Acceptable
FC0001721,PROD00348,2025-11,4419,4148,6.53,Acceptable
FC0001722,PROD00348,2025-12,4419,4343,1.75,Acceptable
FC0001723,PROD00348,2026-01,4419,4753,7.03,Acceptable
FC0001724,PROD00348,2026-02,4419,4365,1.24,Acceptable
FC0001725,PROD00348,2026-03,4419,4458,0.87,Acceptable
FC0001726,PROD00348,2026-04,4419,4526,2.36,Acceptable
FC0001727,PROD00348,2026-05,4419,4263,3.66,Acceptable
FC0001728,PROD00348,2026-06,4419,4489,1.56,Acceptable
FC0001729,PROD00087,2025-01,4645,3309,40.37,High Error
FC0001730,PROD00087,2025-02,4645,4403,5.5,Acceptable
FC0001731,PROD00087,2025-03,4645,4584,1.33,Acceptable
FC0001732,PROD00087,2025-04,4645,4343,6.95,Acceptable
FC0001733,PROD00087,2025-05,4645,4659,0.3,Acceptable
FC0001734,PROD00087,2025-06,4645,4426,4.95,Acceptable
FC0001735,PROD00087,2025-07,4645,3415,36.02,High Error
FC0001736,PROD00087,2025-08,4645,5125,9.37,Acceptable
FC0001737,PROD00087,2025-09,4645,4303,7.95,Acceptable
FC0001738,PROD00087,2025-10,4645,4440,4.62,Acceptable
FC0001739,PROD00087,2025-11,6104,6337,3.68,Acceptable
FC0001740,PROD00087,2025-12,7490,7281,2.87,Acceptable
FC0001741,PROD00087,2026-01,4645,4860,4.42,Acceptable
FC0001742,PROD00087,2026-02,4645,4392,5.76,Acceptable
FC0001743,PROD00087,2026-03,4645,4409,5.35,Acceptable
FC0001744,PROD00087,2026-04,4645,4371,6.27,Acceptable
FC0001745,PROD00087,2026-05,4645,4710,1.38,Acceptable
FC0001746,PROD00087,2026-06,4645,4931,5.8,Acceptable
FC0001747,PROD00076,2025-01,4363,4327,0.83,Acceptable
FC0001748,PROD00076,2025-02,4363,4436,1.65,Acceptable
FC0001749,PROD00076,2025-03,4363,4053,7.65,Acceptable
FC0001750,PROD00076,2025-04,4363,4127,5.72,Acceptable
FC0001751,PROD00076,2025-05,4363,4552,4.15,Acceptable
FC0001752,PROD00076,2025-06,4363,4606,5.28,Acceptable
FC0001753,PROD00076,2025-07,4363,4082,6.88,Acceptable
FC0001754,PROD00076,2025-08,4363,4133,5.56,Acceptable
FC0001755,PROD00076,2025-09,4363,4571,4.55,Acceptable
FC0001756,PROD00076,2025-10,4363,4144,5.28,Acceptable
FC0001757,PROD00076,2025-11,4363,4074,7.09,Acceptable
FC0001758,PROD00076,2025-12,4363,4519,3.45,Acceptable
FC0001759,PROD00076,2026-01,4363,5513,20.86,High Error
FC0001760,PROD00076,2026-02,4363,4541,3.92,Acceptable
FC0001761,PROD00076,2026-03,4363,4199,3.91,Acceptable
FC0001762,PROD00076,2026-04,4363,4146,5.23,Acceptable
FC0001763,PROD00076,2026-05,4363,4195,4.0,Acceptable
FC0001764,PROD00076,2026-06,4363,4322,0.95,Acceptable
FC0001765,PROD00439,2025-01,3276,3476,5.75,Acceptable
FC0001766,PROD00439,2025-02,3276,3218,1.8,Acceptable
FC0001767,PROD00439,2025-03,3276,3520,6.93,Acceptable
FC0001768,PROD00439,2025-04,3276,3382,3.13,Acceptable
FC0001769,PROD00439,2025-05,3276,2927,11.92,Acceptable
FC0001770,PROD00439,2025-06,3276,3490,6.13,Acceptable
FC0001771,PROD00439,2025-07,3276,2952,10.98,Acceptable
FC0001772,PROD00439,2025-08,3276,2949,11.09,Acceptable
FC0001773,PROD00439,2025-09,3276,3396,3.53,Acceptable
FC0001774,PROD00439,2025-10,3276,2995,9.38,Acceptable
FC0001775,PROD00439,2025-11,5551,5710,2.78,Acceptable
FC0001776,PROD00439,2025-12,4960,4895,1.33,Acceptable
FC0001777,PROD00439,2026-01,3276,2415,35.65,High Error
FC0001778,PROD00439,2026-02,3276,3192,2.63,Acceptable
FC0001779,PROD00439,2026-03,3276,3542,7.51,Acceptable
FC0001780,PROD00439,2026-04,3276,3208,2.12,Acceptable
FC0001781,PROD00439,2026-05,3276,3162,3.61,Acceptable
FC0001782,PROD00439,2026-06,3276,3135,4.5,Acceptable
FC0001783,PROD00016,2025-01,3826,3529,8.42,Acceptable
FC0001784,PROD00016,2025-02,3826,4027,4.99,Acceptable
FC0001785,PROD00016,2025-03,3826,3945,3.02,Acceptable
FC0001786,PROD00016,2025-04,3826,4531,15.56,Acceptable
FC0001787,PROD00016,2025-05,3826,3892,1.7,Acceptable
FC0001788,PROD00016,2025-06,3826,3017,26.81,High Error
FC0001789,PROD00016,2025-07,3826,3927,2.57,Acceptable
FC0001790,PROD00016,2025-08,3826,3778,1.27,Acceptable
FC0001791,PROD00016,2025-09,3826,3950,3.14,Acceptable
FC0001792,PROD00016,2025-10,3826,3903,1.97,Acceptable
FC0001793,PROD00016,2025-11,3826,4006,4.49,Acceptable
FC0001794,PROD00016,2025-12,3826,3859,0.86,Acceptable
FC0001795,PROD00016,2026-01,3826,3949,3.11,Acceptable
FC0001796,PROD00016,2026-02,3826,3724,2.74,Acceptable
FC0001797,PROD00016,2026-03,3826,4131,7.38,Acceptable
FC0001798,PROD00016,2026-04,3826,4441,13.85,Acceptable
FC0001799,PROD00016,2026-05,3826,4008,4.54,Acceptable
FC0001800,PROD00016,2026-06,3826,4027,4.99,Acceptable
FC0001801,PROD00250,2025-01,4559,4500,1.31,Acceptable
FC0001802,PROD00250,2025-02,4559,3933,15.92,Acceptable
FC0001803,PROD00250,2025-03,4559,4492,1.49,Acceptable
FC0001804,PROD00250,2025-04,4559,4857,6.14,Acceptable
FC0001805,PROD00250,2025-05,4559,4886,6.69,Acceptable
FC0001806,PROD00250,2025-06,4559,4676,2.5,Acceptable
FC0001807,PROD00250,2025-07,4559,4239,7.55,Acceptable
FC0001808,PROD00250,2025-08,4559,4824,5.49,Acceptable
FC0001809,PROD00250,2025-09,4559,4271,6.74,Acceptable
FC0001810,PROD00250,2025-10,4559,4661,2.19,Acceptable
FC0001811,PROD00250,2025-11,4559,4525,0.75,Acceptable
FC0001812,PROD00250,2025-12,4559,4591,0.7,Acceptable
FC0001813,PROD00250,2026-01,4559,4424,3.05,Acceptable
FC0001814,PROD00250,2026-02,4559,3139,45.24,High Error
FC0001815,PROD00250,2026-03,4559,3861,18.08,Acceptable
FC0001816,PROD00250,2026-04,4559,4132,10.33,Acceptable
FC0001817,PROD00250,2026-05,4559,4987,8.58,Acceptable
FC0001818,PROD00250,2026-06,4559,4568,0.2,Acceptable
FC0001819,PROD00434,2025-01,1936,1187,63.1,High Error
FC0001820,PROD00434,2025-02,1936,2153,10.08,Acceptable
FC0001821,PROD00434,2025-03,1936,2044,5.28,Acceptable
FC0001822,PROD00434,2025-04,1936,1850,4.65,Acceptable
FC0001823,PROD00434,2025-05,1936,1935,0.05,Acceptable
FC0001824,PROD00434,2025-06,1936,2247,13.84,Acceptable
FC0001825,PROD00434,2025-07,1936,1752,10.5,Acceptable
FC0001826,PROD00434,2025-08,1936,1693,14.35,Acceptable
FC0001827,PROD00434,2025-09,1936,1881,2.92,Acceptable
FC0001828,PROD00434,2025-10,1936,1949,0.67,Acceptable
FC0001829,PROD00434,2025-11,1936,1745,10.95,Acceptable
FC0001830,PROD00434,2025-12,1936,1999,3.15,Acceptable
FC0001831,PROD00434,2026-01,1936,1745,10.95,Acceptable
FC0001832,PROD00434,2026-02,1936,1862,3.97,Acceptable
FC0001833,PROD00434,2026-03,1936,1901,1.84,Acceptable
FC0001834,PROD00434,2026-04,1936,1724,12.3,Acceptable
FC0001835,PROD00434,2026-05,1936,1610,20.25,High Error
FC0001836,PROD00434,2026-06,1936,1638,18.19,Acceptable
FC0001837,PROD00020,2025-01,2754,2967,7.18,Acceptable
FC0001838,PROD00020,2025-02,2754,2988,7.83,Acceptable
FC0001839,PROD00020,2025-03,2754,2872,4.11,Acceptable
FC0001840,PROD00020,2025-04,2754,2752,0.07,Acceptable
FC0001841,PROD00020,2025-05,2754,2467,11.63,Acceptable
FC0001842,PROD00020,2025-06,2754,2513,9.59,Acceptable
FC0001843,PROD00020,2025-07,2754,2929,5.97,Acceptable
FC0001844,PROD00020,2025-08,2754,2452,12.32,Acceptable
FC0001845,PROD00020,2025-09,2754,2866,3.91,Acceptable
FC0001846,PROD00020,2025-10,2754,2853,3.47,Acceptable
FC0001847,PROD00020,2025-11,3676,4525,18.76,Acceptable
FC0001848,PROD00020,2025-12,3771,3541,6.5,Acceptable
FC0001849,PROD00020,2026-01,2754,2754,0.0,Acceptable
FC0001850,PROD00020,2026-02,2754,3041,9.44,Acceptable
FC0001851,PROD00020,2026-03,2754,2587,6.46,Acceptable
FC0001852,PROD00020,2026-04,2754,4254,35.26,High Error
FC0001853,PROD00020,2026-05,2754,4237,35.0,High Error
FC0001854,PROD00020,2026-06,2754,2810,1.99,Acceptable
FC0001855,PROD00323,2025-01,3680,3446,6.79,Acceptable
FC0001856,PROD00323,2025-02,3680,3673,0.19,Acceptable
FC0001857,PROD00323,2025-03,3680,3862,4.71,Acceptable
FC0001858,PROD00323,2025-04,3680,4015,8.34,Acceptable
FC0001859,PROD00323,2025-05,3680,3552,3.6,Acceptable
FC0001860,PROD00323,2025-06,3680,3924,6.22,Acceptable
FC0001861,PROD00323,2025-07,3680,3403,8.14,Acceptable
FC0001862,PROD00323,2025-08,3680,2291,60.63,High Error
FC0001863,PROD00323,2025-09,3680,4023,8.53,Acceptable
FC0001864,PROD00323,2025-10,3680,3880,5.15,Acceptable
FC0001865,PROD00323,2025-11,3680,3833,3.99,Acceptable
FC0001866,PROD00323,2025-12,3680,3364,9.39,Acceptable
FC0001867,PROD00323,2026-01,3680,3751,1.89,Acceptable
FC0001868,PROD00323,2026-02,3680,2943,25.04,High Error
FC0001869,PROD00323,2026-03,3680,3665,0.41,Acceptable
FC0001870,PROD00323,2026-04,3680,4089,10.0,Acceptable
FC0001871,PROD00323,2026-05,3680,3946,6.74,Acceptable
FC0001872,PROD00323,2026-06,3680,3934,6.46,Acceptable
FC0001873,PROD00333,2025-01,1964,2031,3.3,Acceptable
FC0001874,PROD00333,2025-02,1964,2606,24.64,High Error
FC0001875,PROD00333,2025-03,1964,1853,5.99,Acceptable
FC0001876,PROD00333,2025-04,1964,1572,24.94,High Error
FC0001877,PROD00333,2025-05,1964,1830,7.32,Acceptable
FC0001878,PROD00333,2025-06,1964,1796,9.35,Acceptable
FC0001879,PROD00333,2025-07,1964,2121,7.4,Acceptable
FC0001880,PROD00333,2025-08,1964,1907,2.99,Acceptable
FC0001881,PROD00333,2025-09,1964,1660,18.31,Acceptable
FC0001882,PROD00333,2025-10,1964,2082,5.67,Acceptable
FC0001883,PROD00333,2025-11,2620,3031,13.56,Acceptable
FC0001884,PROD00333,2025-12,2704,2965,8.8,Acceptable
FC0001885,PROD00333,2026-01,1964,2132,7.88,Acceptable
FC0001886,PROD00333,2026-02,1964,2023,2.92,Acceptable
FC0001887,PROD00333,2026-03,1964,1914,2.61,Acceptable
FC0001888,PROD00333,2026-04,1964,2021,2.82,Acceptable
FC0001889,PROD00333,2026-05,1964,2455,20.0,Acceptable
FC0001890,PROD00333,2026-06,1964,2270,13.48,Acceptable
FC0001891,PROD00057,2025-01,4359,4551,4.22,Acceptable
FC0001892,PROD00057,2025-02,4359,4227,3.12,Acceptable
FC0001893,PROD00057,2025-03,4359,4537,3.92,Acceptable
FC0001894,PROD00057,2025-04,4359,3284,32.73,High Error
FC0001895,PROD00057,2025-05,4359,3705,17.65,Acceptable
FC0001896,PROD00057,2025-06,4359,4292,1.56,Acceptable
FC0001897,PROD00057,2025-07,4359,4603,5.3,Acceptable
FC0001898,PROD00057,2025-08,4359,4221,3.27,Acceptable
FC0001899,PROD00057,2025-09,4359,4381,0.5,Acceptable
FC0001900,PROD00057,2025-10,4359,4177,4.36,Acceptable
FC0001901,PROD00057,2025-11,4359,4765,8.52,Acceptable
FC0001902,PROD00057,2025-12,4359,4054,7.52,Acceptable
FC0001903,PROD00057,2026-01,4359,4545,4.09,Acceptable
FC0001904,PROD00057,2026-02,4359,4416,1.29,Acceptable
FC0001905,PROD00057,2026-03,4359,4653,6.32,Acceptable
FC0001906,PROD00057,2026-04,4359,4294,1.51,Acceptable
FC0001907,PROD00057,2026-05,4359,4633,5.91,Acceptable
FC0001908,PROD00057,2026-06,4359,4265,2.2,Acceptable
FC0001909,PROD00302,2025-01,3856,2805,37.47,High Error
FC0001910,PROD00302,2025-02,3856,3679,4.81,Acceptable
FC0001911,PROD00302,2025-03,3856,3911,1.41,Acceptable
FC0001912,PROD00302,2025-04,3856,3881,0.64,Acceptable
FC0001913,PROD00302,2025-05,3856,3824,0.84,Acceptable
FC0001914,PROD00302,2025-06,3856,4754,18.89,Acceptable
FC0001915,PROD00302,2025-07,3856,4180,7.75,Acceptable
FC0001916,PROD00302,2025-08,3856,3986,3.26,Acceptable
FC0001917,PROD00302,2025-09,3856,2850,35.3,High Error
FC0001918,PROD00302,2025-10,3856,3810,1.21,Acceptable
FC0001919,PROD00302,2025-11,6112,6191,1.28,Acceptable
FC0001920,PROD00302,2025-12,6001,5686,5.54,Acceptable
FC0001921,PROD00302,2026-01,3856,4191,7.99,Acceptable
FC0001922,PROD00302,2026-02,3856,3557,8.41,Acceptable
FC0001923,PROD00302,2026-03,3856,4857,20.61,High Error
FC0001924,PROD00302,2026-04,3856,4183,7.82,Acceptable
FC0001925,PROD00302,2026-05,3856,4170,7.53,Acceptable
FC0001926,PROD00302,2026-06,3856,3775,2.15,Acceptable
FC0001927,PROD00230,2025-01,2906,1588,83.0,High Error
FC0001928,PROD00230,2025-02,2906,2827,2.79,Acceptable
FC0001929,PROD00230,2025-03,2906,3032,4.16,Acceptable
FC0001930,PROD00230,2025-04,2906,2726,6.6,Acceptable
FC0001931,PROD00230,2025-05,2906,2980,2.48,Acceptable
FC0001932,PROD00230,2025-06,2906,2589,12.24,Acceptable
FC0001933,PROD00230,2025-07,2906,2766,5.06,Acceptable
FC0001934,PROD00230,2025-08,2906,2728,6.52,Acceptable
FC0001935,PROD00230,2025-09,2906,3017,3.68,Acceptable
FC0001936,PROD00230,2025-10,2906,2836,2.47,Acceptable
FC0001937,PROD00230,2025-11,2906,2830,2.69,Acceptable
FC0001938,PROD00230,2025-12,2906,2962,1.89,Acceptable
FC0001939,PROD00230,2026-01,2906,3606,19.41,Acceptable
FC0001940,PROD00230,2026-02,2906,2921,0.51,Acceptable
FC0001941,PROD00230,2026-03,2906,2643,9.95,Acceptable
FC0001942,PROD00230,2026-04,2906,2588,12.29,Acceptable
FC0001943,PROD00230,2026-05,2906,2883,0.8,Acceptable
FC0001944,PROD00230,2026-06,2906,2796,3.93,Acceptable
FC0001945,PROD00332,2025-01,1941,2280,14.87,Acceptable
FC0001946,PROD00332,2025-02,1941,2210,12.17,Acceptable
FC0001947,PROD00332,2025-03,1941,913,112.6,High Error
FC0001948,PROD00332,2025-04,1941,2453,20.87,High Error
FC0001949,PROD00332,2025-05,1941,1707,13.71,Acceptable
FC0001950,PROD00332,2025-06,1941,2208,12.09,Acceptable
FC0001951,PROD00332,2025-07,1941,2288,15.17,Acceptable
FC0001952,PROD00332,2025-08,1941,2186,11.21,Acceptable
FC0001953,PROD00332,2025-09,1941,2885,32.72,High Error
FC0001954,PROD00332,2025-10,1941,1733,12.0,Acceptable
FC0001955,PROD00332,2025-11,1941,1724,12.59,Acceptable
FC0001956,PROD00332,2025-12,1941,2212,12.25,Acceptable
FC0001957,PROD00332,2026-01,1941,1867,3.96,Acceptable
FC0001958,PROD00332,2026-02,1941,1854,4.69,Acceptable
FC0001959,PROD00332,2026-03,1941,2255,13.92,Acceptable
FC0001960,PROD00332,2026-04,1941,2080,6.68,Acceptable
FC0001961,PROD00332,2026-05,1941,1990,2.46,Acceptable
FC0001962,PROD00332,2026-06,1941,2100,7.57,Acceptable
FC0001963,PROD00133,2025-01,3566,3381,5.47,Acceptable
FC0001964,PROD00133,2025-02,3566,3480,2.47,Acceptable
FC0001965,PROD00133,2025-03,3566,3588,0.61,Acceptable
FC0001966,PROD00133,2025-04,3566,3748,4.86,Acceptable
FC0001967,PROD00133,2025-05,3566,3457,3.15,Acceptable
FC0001968,PROD00133,2025-06,3566,3230,10.4,Acceptable
FC0001969,PROD00133,2025-07,3566,3789,5.89,Acceptable
FC0001970,PROD00133,2025-08,3566,3894,8.42,Acceptable
FC0001971,PROD00133,2025-09,3566,3742,4.7,Acceptable
FC0001972,PROD00133,2025-10,3566,3415,4.42,Acceptable
FC0001973,PROD00133,2025-11,3566,3439,3.69,Acceptable
FC0001974,PROD00133,2025-12,3566,3866,7.76,Acceptable
FC0001975,PROD00133,2026-01,3566,4664,23.54,High Error
FC0001976,PROD00133,2026-02,3566,3614,1.33,Acceptable
FC0001977,PROD00133,2026-03,3566,3631,1.79,Acceptable
FC0001978,PROD00133,2026-04,3566,3746,4.81,Acceptable
FC0001979,PROD00133,2026-05,3566,2156,65.4,High Error
FC0001980,PROD00133,2026-06,3566,3594,0.78,Acceptable
FC0001981,PROD00138,2025-01,3916,3618,8.24,Acceptable
FC0001982,PROD00138,2025-02,3916,3179,23.18,High Error
FC0001983,PROD00138,2025-03,3916,4062,3.59,Acceptable
FC0001984,PROD00138,2025-04,3916,3579,9.42,Acceptable
FC0001985,PROD00138,2025-05,3916,3984,1.71,Acceptable
FC0001986,PROD00138,2025-06,3916,3582,9.32,Acceptable
FC0001987,PROD00138,2025-07,3916,3571,9.66,Acceptable
FC0001988,PROD00138,2025-08,3916,4139,5.39,Acceptable
FC0001989,PROD00138,2025-09,3916,3325,17.77,Acceptable
FC0001990,PROD00138,2025-10,3916,3655,7.14,Acceptable
FC0001991,PROD00138,2025-11,3916,4264,8.16,Acceptable
FC0001992,PROD00138,2025-12,3916,4350,9.98,Acceptable
FC0001993,PROD00138,2026-01,3916,3746,4.54,Acceptable
FC0001994,PROD00138,2026-02,3916,4148,5.59,Acceptable
FC0001995,PROD00138,2026-03,3916,3745,4.57,Acceptable
FC0001996,PROD00138,2026-04,3916,3983,1.68,Acceptable
FC0001997,PROD00138,2026-05,3916,4081,4.04,Acceptable
FC0001998,PROD00138,2026-06,3916,4150,5.64,Acceptable
FC0001999,PROD00424,2025-01,3184,3344,4.78,Acceptable
FC0002000,PROD00424,2025-02,3184,2962,7.49,Acceptable
FC0002001,PROD00424,2025-03,3184,3086,3.18,Acceptable
FC0002002,PROD00424,2025-04,3184,3421,6.93,Acceptable
FC0002003,PROD00424,2025-05,3184,3357,5.15,Acceptable
FC0002004,PROD00424,2025-06,3184,3150,1.08,Acceptable
FC0002005,PROD00424,2025-07,3184,3614,11.9,Acceptable
FC0002006,PROD00424,2025-08,3184,3361,5.27,Acceptable
FC0002007,PROD00424,2025-09,3184,4211,24.39,High Error
FC0002008,PROD00424,2025-10,3184,3460,7.98,Acceptable
FC0002009,PROD00424,2025-11,3184,3479,8.48,Acceptable
FC0002010,PROD00424,2025-12,3184,3260,2.33,Acceptable
FC0002011,PROD00424,2026-01,3184,3514,9.39,Acceptable
FC0002012,PROD00424,2026-02,3184,3437,7.36,Acceptable
FC0002013,PROD00424,2026-03,3184,2865,11.13,Acceptable
FC0002014,PROD00424,2026-04,3184,3408,6.57,Acceptable
FC0002015,PROD00424,2026-05,3184,3103,2.61,Acceptable
FC0002016,PROD00424,2026-06,3184,2535,25.6,High Error
FC0002017,PROD00336,2025-01,2393,2224,7.6,Acceptable
FC0002018,PROD00336,2025-02,2393,2318,3.24,Acceptable
FC0002019,PROD00336,2025-03,2393,2380,0.55,Acceptable
FC0002020,PROD00336,2025-04,2393,2233,7.17,Acceptable
FC0002021,PROD00336,2025-05,2393,2659,10.0,Acceptable
FC0002022,PROD00336,2025-06,2393,2442,2.01,Acceptable
FC0002023,PROD00336,2025-07,2393,2180,9.77,Acceptable
FC0002024,PROD00336,2025-08,2393,2538,5.71,Acceptable
FC0002025,PROD00336,2025-09,2393,2194,9.07,Acceptable
FC0002026,PROD00336,2025-10,2393,2184,9.57,Acceptable
FC0002027,PROD00336,2025-11,2393,2286,4.68,Acceptable
FC0002028,PROD00336,2025-12,2393,1098,117.94,High Error
FC0002029,PROD00336,2026-01,2393,2444,2.09,Acceptable
FC0002030,PROD00336,2026-02,2393,2635,9.18,Acceptable
FC0002031,PROD00336,2026-03,2393,2233,7.17,Acceptable
FC0002032,PROD00336,2026-04,2393,2496,4.13,Acceptable
FC0002033,PROD00336,2026-05,2393,2141,11.77,Acceptable
FC0002034,PROD00336,2026-06,2393,3617,33.84,High Error
FC0002035,PROD00026,2025-01,3732,3452,8.11,Acceptable
FC0002036,PROD00026,2025-02,3732,3941,5.3,Acceptable
FC0002037,PROD00026,2025-03,3732,3685,1.28,Acceptable
FC0002038,PROD00026,2025-04,3732,3714,0.48,Acceptable
FC0002039,PROD00026,2025-05,3732,3612,3.32,Acceptable
FC0002040,PROD00026,2025-06,3732,3817,2.23,Acceptable
FC0002041,PROD00026,2025-07,3732,3386,10.22,Acceptable
FC0002042,PROD00026,2025-08,3732,3731,0.03,Acceptable
FC0002043,PROD00026,2025-09,3732,3713,0.51,Acceptable
FC0002044,PROD00026,2025-10,3732,4038,7.58,Acceptable
FC0002045,PROD00026,2025-11,5737,5699,0.67,Acceptable
FC0002046,PROD00026,2025-12,6357,6703,5.16,Acceptable
FC0002047,PROD00026,2026-01,3732,2583,44.48,High Error
FC0002048,PROD00026,2026-02,3732,3519,6.05,Acceptable
FC0002049,PROD00026,2026-03,3732,3846,2.96,Acceptable
FC0002050,PROD00026,2026-04,3732,3969,5.97,Acceptable
FC0002051,PROD00026,2026-05,3732,5139,27.38,High Error
FC0002052,PROD00026,2026-06,3732,3309,12.78,Acceptable
FC0002053,PROD00465,2025-01,3773,3796,0.61,Acceptable
FC0002054,PROD00465,2025-02,3773,3843,1.82,Acceptable
FC0002055,PROD00465,2025-03,3773,3866,2.41,Acceptable
FC0002056,PROD00465,2025-04,3773,4103,8.04,Acceptable
FC0002057,PROD00465,2025-05,3773,3771,0.05,Acceptable
FC0002058,PROD00465,2025-06,3773,3487,8.2,Acceptable
FC0002059,PROD00465,2025-07,3773,3892,3.06,Acceptable
FC0002060,PROD00465,2025-08,3773,3853,2.08,Acceptable
FC0002061,PROD00465,2025-09,3773,3792,0.5,Acceptable
FC0002062,PROD00465,2025-10,3773,4056,6.98,Acceptable
FC0002063,PROD00465,2025-11,3773,4017,6.07,Acceptable
FC0002064,PROD00465,2025-12,3773,4718,20.03,High Error
FC0002065,PROD00465,2026-01,3773,3845,1.87,Acceptable
FC0002066,PROD00465,2026-02,3773,3838,1.69,Acceptable
FC0002067,PROD00465,2026-03,3773,3025,24.73,High Error
FC0002068,PROD00465,2026-04,3773,3822,1.28,Acceptable
FC0002069,PROD00465,2026-05,3773,3736,0.99,Acceptable
FC0002070,PROD00465,2026-06,3773,4010,5.91,Acceptable
FC0002071,PROD00282,2025-01,3346,3292,1.64,Acceptable
FC0002072,PROD00282,2025-02,3346,3678,9.03,Acceptable
FC0002073,PROD00282,2025-03,3346,2947,13.54,Acceptable
FC0002074,PROD00282,2025-04,3346,3692,9.37,Acceptable
FC0002075,PROD00282,2025-05,3346,3154,6.09,Acceptable
FC0002076,PROD00282,2025-06,3346,3102,7.87,Acceptable
FC0002077,PROD00282,2025-07,3346,3155,6.05,Acceptable
FC0002078,PROD00282,2025-08,3346,3118,7.31,Acceptable
FC0002079,PROD00282,2025-09,3346,3476,3.74,Acceptable
FC0002080,PROD00282,2025-10,3346,3275,2.17,Acceptable
FC0002081,PROD00282,2025-11,3346,2440,37.13,High Error
FC0002082,PROD00282,2025-12,3346,2607,28.35,High Error
FC0002083,PROD00282,2026-01,3346,3130,6.9,Acceptable
FC0002084,PROD00282,2026-02,3346,3106,7.73,Acceptable
FC0002085,PROD00282,2026-03,3346,3600,7.06,Acceptable
FC0002086,PROD00282,2026-04,3346,3192,4.82,Acceptable
FC0002087,PROD00282,2026-05,3346,3090,8.28,Acceptable
FC0002088,PROD00282,2026-06,3346,3694,9.42,Acceptable
FC0002089,PROD00248,2025-01,731,644,13.51,Acceptable
FC0002090,PROD00248,2025-02,731,487,50.1,High Error
FC0002091,PROD00248,2025-03,731,484,51.03,High Error
FC0002092,PROD00248,2025-04,731,0,0.0,Acceptable
FC0002093,PROD00248,2025-05,731,755,3.18,Acceptable
FC0002094,PROD00248,2025-06,731,953,23.29,High Error
FC0002095,PROD00248,2025-07,731,899,18.69,Acceptable
FC0002096,PROD00248,2025-08,731,621,17.71,Acceptable
FC0002097,PROD00248,2025-09,731,484,51.03,High Error
FC0002098,PROD00248,2025-10,731,517,41.39,High Error
FC0002099,PROD00248,2025-11,731,711,2.81,Acceptable
FC0002100,PROD00248,2025-12,731,122,499.18,High Error
FC0002101,PROD00248,2026-01,731,817,10.53,Acceptable
FC0002102,PROD00248,2026-02,731,1069,31.62,High Error
FC0002103,PROD00248,2026-03,731,611,19.64,Acceptable
FC0002104,PROD00248,2026-04,731,1031,29.1,High Error
FC0002105,PROD00248,2026-05,731,1000,26.9,High Error
FC0002106,PROD00248,2026-06,731,1028,28.89,High Error
FC0002107,PROD00238,2025-01,1028,1067,3.66,Acceptable
FC0002108,PROD00238,2025-02,1028,878,17.08,Acceptable
FC0002109,PROD00238,2025-03,1028,945,8.78,Acceptable
FC0002110,PROD00238,2025-04,1028,765,34.38,High Error
FC0002111,PROD00238,2025-05,1028,944,8.9,Acceptable
FC0002112,PROD00238,2025-06,1028,894,14.99,Acceptable
FC0002113,PROD00238,2025-07,1028,1332,22.82,High Error
FC0002114,PROD00238,2025-08,1028,848,21.23,High Error
FC0002115,PROD00238,2025-09,1028,788,30.46,High Error
FC0002116,PROD00238,2025-10,1028,1098,6.38,Acceptable
FC0002117,PROD00238,2025-11,1028,822,25.06,High Error
FC0002118,PROD00238,2025-12,1028,828,24.15,High Error
FC0002119,PROD00238,2026-01,1028,1737,40.82,High Error
FC0002120,PROD00238,2026-02,1028,2169,52.6,High Error
FC0002121,PROD00238,2026-03,1028,938,9.59,Acceptable
FC0002122,PROD00238,2026-04,1028,1242,17.23,Acceptable
FC0002123,PROD00238,2026-05,1028,855,20.23,High Error
FC0002124,PROD00238,2026-06,1028,988,4.05,Acceptable
FC0002125,PROD00118,2025-01,3339,3679,9.24,Acceptable
FC0002126,PROD00118,2025-02,3339,3575,6.6,Acceptable
FC0002127,PROD00118,2025-03,3339,3091,8.02,Acceptable
FC0002128,PROD00118,2025-04,3339,3668,8.97,Acceptable
FC0002129,PROD00118,2025-05,3339,3076,8.55,Acceptable
FC0002130,PROD00118,2025-06,3339,3169,5.36,Acceptable
FC0002131,PROD00118,2025-07,3339,3289,1.52,Acceptable
FC0002132,PROD00118,2025-08,3339,3189,4.7,Acceptable
FC0002133,PROD00118,2025-09,3339,3077,8.51,Acceptable
FC0002134,PROD00118,2025-10,3339,3417,2.28,Acceptable
FC0002135,PROD00118,2025-11,3339,3194,4.54,Acceptable
FC0002136,PROD00118,2025-12,3339,3518,5.09,Acceptable
FC0002137,PROD00118,2026-01,3339,3102,7.64,Acceptable
FC0002138,PROD00118,2026-02,3339,3413,2.17,Acceptable
FC0002139,PROD00118,2026-03,3339,3286,1.61,Acceptable
FC0002140,PROD00118,2026-04,3339,3072,8.69,Acceptable
FC0002141,PROD00118,2026-05,3339,3428,2.6,Acceptable
