order_id,customer_name,product_id,quantity,order_date,warehouse_id
SO0000429,PrimeOutlet,PROD00373,20,2026-01-26,WH005
SO0000430,ValueHub,PROD00485,22,2025-04-03,WH005
SO0000431,ValueHub,PROD00433,43,2025-09-25,WH002
SO0000432,BlueWave Stores,PROD00038,8,2025-02-20,WH007
SO0000433,PrimeOutlet,PROD00077,44,2025-05-19,WH008
SO0000434,NorthStar Retail,PROD00333,44,2025-07-04,WH004
SO0000435,ValueHub,PROD00240,16,2026-05-05,WH007
SO0000436,NorthStar Retail,PROD00238,23,2026-01-26,WH006
SO0000437,BlueWave Stores,PROD00305,31,2025-04-27,WH003
SO0000438,SmartShop,PROD00132,44,2025-03-22,WH002
SO0000439,FreshMart,PROD00050,39,2025-03-05,WH004
SO0000440,FreshMart,PROD00278,27,2026-02-09,WH004
SO0000441,FreshMart,PROD00240,27,2025-11-18,WH007
SO0000442,BlueWave Stores,PROD00312,33,2025-05-09,WH006
SO0000443,ValueHub,PROD00430,24,2025-09-24,WH008
SO0000444,SmartShop,PROD00481,32,2025-02-27,WH008
SO0000445,NorthStar Retail,PROD00478,2,2025-01-08,WH007
SO0000446,Urban Cart,PROD00378,20,2025-11-05,WH008
SO0000447,PrimeOutlet,PROD00419,17,2026-06-28,WH003
SO0000448,NorthStar Retail,PROD00243,19,2025-07-03,WH004
SO0000449,SmartShop,PROD00181,44,2026-01-21,WH002
SO0000450,MetroBasket,PROD00199,40,2025-10-08,WH008
SO0000451,SmartShop,PROD00456,32,2026-03-22,WH007
SO0000452,NorthStar Retail,PROD00352,21,2026-02-25,WH004
SO0000453,QuickBuy,PROD00390,11,2026-03-23,WH004
SO0000454,QuickBuy,PROD00385,21,2025-01-15,WH006
SO0000455,ValueHub,PROD00105,32,2026-03-10,WH008
SO0000456,ValueHub,PROD00430,35,2026-03-30,WH008
SO0000457,PrimeOutlet,PROD00316,29,2025-01-30,WH003
SO0000458,ValueHub,PROD00189,15,2025-11-12,WH007
SO0000459,MetroBasket,PROD00162,39,2025-07-16,WH002
SO0000460,SmartShop,PROD00263,9,2025-01-30,WH005
SO0000461,ValueHub,PROD00465,17,2025-09-06,WH005
SO0000462,SmartShop,PROD00305,9,2026-02-19,WH003
SO0000463,SmartShop,PROD00395,22,2025-07-08,WH002
SO0000464,NorthStar Retail,PROD00105,7,2025-10-24,WH008
SO0000465,ValueHub,PROD00349,39,2026-02-11,WH004
SO0000466,FreshMart,PROD00436,4,2025-12-22,WH004
SO0000467,SmartShop,PROD00407,11,2025-01-10,WH004
SO0000468,BlueWave Stores,PROD00185,12,2025-07-11,WH007
SO0000469,QuickBuy,PROD00184,12,2025-06-05,WH004
SO0000470,SmartShop,PROD00187,31,2026-04-08,WH005
SO0000471,QuickBuy,PROD00249,26,2026-05-01,WH002
SO0000472,ValueHub,PROD00426,40,2025-05-18,WH005
SO0000473,SmartShop,PROD00483,2,2025-03-10,WH006
SO0000474,BlueWave Stores,PROD00298,12,2025-04-17,WH001
SO0000475,BlueWave Stores,PROD00223,6,2025-10-15,WH007
SO0000476,MetroBasket,PROD00161,17,2026-01-17,WH003
SO0000477,SmartShop,PROD00152,4,2026-06-14,WH004
SO0000478,MetroBasket,PROD00323,1,2025-01-07,WH002
SO0000479,DailyNeeds,PROD00225,38,2025-04-21,WH008
SO0000480,SmartShop,PROD00096,31,2026-06-13,WH005
SO0000481,MetroBasket,PROD00256,9,2026-05-22,WH002
SO0000482,BlueWave Stores,PROD00222,12,2025-07-20,WH001
SO0000483,DailyNeeds,PROD00362,1,2026-01-02,WH008
SO0000484,DailyNeeds,PROD00098,9,2025-10-07,WH007
SO0000485,QuickBuy,PROD00118,11,2026-02-23,WH008
SO0000486,BlueWave Stores,PROD00360,10,2026-03-12,WH001
SO0000487,Urban Cart,PROD00047,4,2025-04-24,WH004
SO0000488,MetroBasket,PROD00254,17,2025-07-28,WH001
SO0000489,DailyNeeds,PROD00019,22,2025-08-23,WH003
SO0000490,SmartShop,PROD00146,23,2025-08-22,WH004
SO0000491,MetroBasket,PROD00167,4,2026-01-31,WH004
SO0000492,MetroBasket,PROD00417,23,2026-04-18,WH005
SO0000493,ValueHub,PROD00479,17,2025-06-22,WH004
SO0000494,Urban Cart,PROD00260,20,2026-06-11,WH003
SO0000495,BlueWave Stores,PROD00315,43,2025-05-11,WH004
SO0000496,MetroBasket,PROD00063,21,2025-08-27,WH005
SO0000497,ValueHub,PROD00022,49,2025-09-17,WH001
SO0000498,NorthStar Retail,PROD00132,3,2025-10-02,WH002
SO0000499,QuickBuy,PROD00385,20,2026-03-16,WH006
SO0000500,QuickBuy,PROD00087,42,2026-01-12,WH005
SO0000501,ValueHub,PROD00181,48,2026-04-24,WH002
SO0000502,FreshMart,PROD00108,5,2025-05-30,WH008
SO0000503,Urban Cart,PROD00260,13,2025-04-25,WH003
SO0000504,DailyNeeds,PROD00016,19,2025-06-07,WH001
SO0000505,PrimeOutlet,PROD00365,47,2026-05-19,WH003
SO0000506,DailyNeeds,PROD00230,29,2025-03-28,WH008
SO0000507,FreshMart,PROD00499,16,2026-02-12,WH001
SO0000508,Urban Cart,PROD00013,32,2025-10-28,WH006
SO0000509,NorthStar Retail,PROD00002,13,2025-06-23,WH007
SO0000510,Urban Cart,PROD00193,5,2026-01-24,WH008
SO0000511,ValueHub,PROD00418,46,2026-05-02,WH006
SO0000512,MetroBasket,PROD00230,4,2025-01-13,WH008
SO0000513,PrimeOutlet,PROD00269,25,2025-03-10,WH008
SO0000514,NorthStar Retail,PROD00157,17,2025-09-10,WH008
SO0000515,FreshMart,PROD00085,3,2025-12-03,WH008
SO0000516,PrimeOutlet,PROD00235,15,2026-01-31,WH002
SO0000517,MetroBasket,PROD00050,33,2025-11-29,WH004
SO0000518,QuickBuy,PROD00393,40,2025-05-29,WH004
SO0000519,ValueHub,PROD00274,15,2025-08-23,WH001
SO0000520,NorthStar Retail,PROD00132,3,2025-11-09,WH002
SO0000521,MetroBasket,PROD00181,5,2025-04-17,WH002
SO0000522,DailyNeeds,PROD00252,31,2026-02-10,WH003
SO0000523,QuickBuy,PROD00495,33,2026-06-02,WH008
SO0000524,SmartShop,PROD00153,23,2025-03-10,WH005
SO0000525,QuickBuy,PROD00362,17,2025-06-26,WH008
SO0000526,ValueHub,PROD00009,17,2025-09-18,WH002
SO0000527,SmartShop,PROD00091,4,2025-09-26,WH004
SO0000528,FreshMart,PROD00463,35,2026-06-29,WH003
SO0000529,BlueWave Stores,PROD00445,31,2026-01-06,WH005
SO0000530,DailyNeeds,PROD00382,46,2025-08-11,WH004
SO0000531,NorthStar Retail,PROD00478,42,2025-04-20,WH007
SO0000532,FreshMart,PROD00188,42,2025-11-25,WH008
SO0000533,Urban Cart,PROD00118,35,2025-05-07,WH008
SO0000534,MetroBasket,PROD00202,33,2026-04-13,WH007
SO0000535,MetroBasket,PROD00338,48,2025-09-19,WH003
SO0000536,PrimeOutlet,PROD00214,37,2026-01-31,WH003
SO0000537,PrimeOutlet,PROD00262,34,2026-03-12,WH004
SO0000538,Urban Cart,PROD00453,49,2026-06-11,WH005
SO0000539,QuickBuy,PROD00345,21,2025-03-04,WH008
SO0000540,PrimeOutlet,PROD00402,45,2026-05-08,WH008
SO0000541,DailyNeeds,PROD00491,7,2025-05-17,WH008
SO0000542,DailyNeeds,PROD00453,44,2025-10-08,WH005
SO0000543,QuickBuy,PROD00293,25,2025-05-21,WH005
SO0000544,NorthStar Retail,PROD00276,6,2025-08-27,WH001
SO0000545,QuickBuy,PROD00151,12,2026-01-26,WH004
SO0000546,Urban Cart,PROD00350,14,2025-10-02,WH006
SO0000547,PrimeOutlet,PROD00056,29,2025-08-20,WH003
SO0000548,MetroBasket,PROD00259,16,2025-06-16,WH003
SO0000549,PrimeOutlet,PROD00315,7,2025-09-01,WH004
SO0000550,BlueWave Stores,PROD00039,42,2025-06-04,WH004
SO0000551,NorthStar Retail,PROD00423,26,2026-05-27,WH006
SO0000552,PrimeOutlet,PROD00145,14,2025-06-10,WH005
SO0000553,MetroBasket,PROD00241,33,2025-06-26,WH004
SO0000554,PrimeOutlet,PROD00312,36,2025-02-20,WH006
SO0000555,Urban Cart,PROD00133,10,2025-08-06,WH007
SO0000556,NorthStar Retail,PROD00035,8,2025-05-05,WH006
SO0000557,Urban Cart,PROD00306,15,2025-01-16,WH006
SO0000558,NorthStar Retail,PROD00249,2,2025-06-29,WH002
SO0000559,MetroBasket,PROD00409,25,2025-03-06,WH001
SO0000560,SmartShop,PROD00027,25,2026-04-18,WH002
SO0000561,NorthStar Retail,PROD00246,2,2025-04-28,WH005
SO0000562,PrimeOutlet,PROD00340,43,2026-06-05,WH007
SO0000563,SmartShop,PROD00347,8,2026-05-08,WH008
SO0000564,MetroBasket,PROD00293,6,2025-01-12,WH005
SO0000565,FreshMart,PROD00043,24,2025-10-30,WH004
SO0000566,BlueWave Stores,PROD00005,19,2026-01-28,WH005
SO0000567,FreshMart,PROD00061,36,2025-03-05,WH001
SO0000568,ValueHub,PROD00152,42,2025-10-24,WH004
SO0000569,BlueWave Stores,PROD00398,38,2025-09-07,WH006
SO0000570,NorthStar Retail,PROD00210,31,2026-06-07,WH004
SO0000571,SmartShop,PROD00027,49,2025-10-10,WH002
SO0000572,FreshMart,PROD00344,21,2025-05-22,WH001
SO0000573,SmartShop,PROD00330,38,2025-11-13,WH006
SO0000574,BlueWave Stores,PROD00404,3,2025-11-20,WH007
SO0000575,FreshMart,PROD00433,47,2025-01-04,WH002
SO0000576,DailyNeeds,PROD00214,49,2025-01-18,WH003
SO0000577,Urban Cart,PROD00240,1,2026-02-18,WH007
SO0000578,QuickBuy,PROD00413,22,2026-01-14,WH003
SO0000579,DailyNeeds,PROD00133,5,2026-01-24,WH007
SO0000580,NorthStar Retail,PROD00321,45,2025-12-06,WH008
SO0000581,SmartShop,PROD00040,28,2025-02-17,WH006
SO0000582,SmartShop,PROD00235,18,2026-02-04,WH002
SO0000583,BlueWave Stores,PROD00345,1,2025-04-05,WH008
SO0000584,ValueHub,PROD00292,20,2026-02-07,WH006
SO0000585,BlueWave Stores,PROD00223,46,2025-03-30,WH007
SO0000586,QuickBuy,PROD00360,1,2025-08-19,WH001
SO0000587,MetroBasket,PROD00147,21,2026-04-03,WH007
SO0000588,SmartShop,PROD00100,40,2025-04-13,WH001
SO0000589,PrimeOutlet,PROD00111,31,2025-10-03,WH006
SO0000590,MetroBasket,PROD00468,40,2025-02-12,WH006
SO0000591,ValueHub,PROD00487,50,2025-01-16,WH002
SO0000592,SmartShop,PROD00160,27,2025-07-19,WH003
SO0000593,QuickBuy,PROD00299,36,2025-07-27,WH004
SO0000594,SmartShop,PROD00045,35,2025-05-25,WH007
SO0000595,Urban Cart,PROD00309,25,2026-02-19,WH007
SO0000596,NorthStar Retail,PROD00243,34,2026-04-16,WH004
SO0000597,MetroBasket,PROD00326,28,2025-08-28,WH006
SO0000598,PrimeOutlet,PROD00105,8,2026-06-17,WH008
SO0000599,MetroBasket,PROD00452,44,2026-04-29,WH008
SO0000600,PrimeOutlet,PROD00368,5,2026-05-12,WH004
SO0000601,NorthStar Retail,PROD00102,24,2026-01-08,WH008
SO0000602,Urban Cart,PROD00214,24,2026-03-16,WH003
SO0000603,BlueWave Stores,PROD00479,37,2026-04-10,WH004
SO0000604,SmartShop,PROD00117,2,2026-04-11,WH003
SO0000605,Urban Cart,PROD00237,2,2025-08-31,WH008
SO0000606,Urban Cart,PROD00480,28,2025-03-31,WH003
SO0000607,DailyNeeds,PROD00256,41,2026-01-03,WH002
SO0000608,PrimeOutlet,PROD00444,36,2026-06-19,WH007
SO0000609,SmartShop,PROD00431,1,2025-07-11,WH008
SO0000610,BlueWave Stores,PROD00424,36,2025-11-06,WH003
SO0000611,PrimeOutlet,PROD00081,24,2025-01-06,WH005
SO0000612,BlueWave Stores,PROD00226,30,2025-05-23,WH006
SO0000613,ValueHub,PROD00086,33,2026-01-05,WH002
SO0000614,BlueWave Stores,PROD00434,30,2025-11-18,WH001
SO0000615,DailyNeeds,PROD00224,19,2026-05-14,WH008
SO0000616,Urban Cart,PROD00082,32,2025-04-03,WH003
SO0000617,SmartShop,PROD00152,39,2025-10-31,WH004
SO0000618,BlueWave Stores,PROD00102,7,2025-07-09,WH008
SO0000619,QuickBuy,PROD00277,6,2025-05-29,WH008
SO0000620,Urban Cart,PROD00446,28,2026-02-17,WH002
SO0000621,Urban Cart,PROD00269,11,2025-09-30,WH008
SO0000622,PrimeOutlet,PROD00308,31,2025-05-25,WH007
SO0000623,MetroBasket,PROD00485,38,2025-12-09,WH005
SO0000624,DailyNeeds,PROD00228,4,2025-03-18,WH001
SO0000625,ValueHub,PROD00489,18,2025-09-28,WH008
SO0000626,BlueWave Stores,PROD00234,36,2025-05-16,WH002
SO0000627,QuickBuy,PROD00017,24,2025-12-21,WH008
SO0000628,NorthStar Retail,PROD00398,21,2026-05-13,WH006
SO0000629,MetroBasket,PROD00412,9,2026-03-22,WH006
SO0000630,PrimeOutlet,PROD00108,10,2025-01-03,WH008
SO0000631,ValueHub,PROD00390,32,2025-05-10,WH004
SO0000632,PrimeOutlet,PROD00360,2,2025-01-01,WH001
SO0000633,BlueWave Stores,PROD00370,41,2025-02-20,WH004
SO0000634,FreshMart,PROD00247,46,2026-02-13,WH006
SO0000635,SmartShop,PROD00016,18,2025-12-17,WH001
SO0000636,DailyNeeds,PROD00082,11,2025-02-24,WH003
SO0000637,Urban Cart,PROD00064,18,2025-08-05,WH001
SO0000638,Urban Cart,PROD00409,33,2026-04-27,WH001
SO0000639,MetroBasket,PROD00109,40,2025-06-16,WH004
SO0000640,QuickBuy,PROD00075,1,2025-12-02,WH005
SO0000641,BlueWave Stores,PROD00246,32,2025-03-01,WH005
SO0000642,MetroBasket,PROD00074,12,2026-06-17,WH006
SO0000643,QuickBuy,PROD00296,46,2025-06-14,WH001
SO0000644,FreshMart,PROD00282,6,2026-04-09,WH007
SO0000645,SmartShop,PROD00327,5,2025-05-20,WH007
SO0000646,MetroBasket,PROD00419,50,2026-02-03,WH003
SO0000647,NorthStar Retail,PROD00047,31,2026-01-18,WH004
SO0000648,NorthStar Retail,PROD00344,23,2025-03-09,WH001
SO0000649,BlueWave Stores,PROD00191,8,2025-03-02,WH008
SO0000650,NorthStar Retail,PROD00336,40,2026-01-16,WH002
SO0000651,DailyNeeds,PROD00077,7,2025-07-02,WH008
SO0000652,ValueHub,PROD00287,12,2025-03-30,WH005
SO0000653,BlueWave Stores,PROD00462,48,2026-03-14,WH008
SO0000654,ValueHub,PROD00391,15,2025-02-14,WH001
SO0000655,NorthStar Retail,PROD00309,37,2026-03-28,WH007
SO0000656,FreshMart,PROD00326,3,2025-05-20,WH006
SO0000657,DailyNeeds,PROD00019,5,2025-02-03,WH003
SO0000658,PrimeOutlet,PROD00257,21,2026-03-17,WH008
SO0000659,NorthStar Retail,PROD00448,31,2025-01-16,WH008
SO0000660,BlueWave Stores,PROD00452,33,2025-09-20,WH008
SO0000661,MetroBasket,PROD00318,46,2025-11-16,WH008
SO0000662,QuickBuy,PROD00351,15,2025-12-02,WH001
SO0000663,PrimeOutlet,PROD00094,34,2025-05-25,WH001
SO0000664,SmartShop,PROD00294,38,2026-04-25,WH008
SO0000665,SmartShop,PROD00003,23,2025-08-07,WH002
SO0000666,PrimeOutlet,PROD00149,17,2025-05-15,WH003
SO0000667,DailyNeeds,PROD00218,50,2025-10-13,WH006
SO0000668,SmartShop,PROD00243,47,2025-04-29,WH004
SO0000669,PrimeOutlet,PROD00259,47,2025-04-01,WH003
SO0000670,Urban Cart,PROD00352,31,2026-06-12,WH004
SO0000671,QuickBuy,PROD00070,35,2025-07-27,WH001
SO0000672,FreshMart,PROD00478,50,2025-03-26,WH007
SO0000673,NorthStar Retail,PROD00126,17,2025-03-14,WH006
SO0000674,NorthStar Retail,PROD00468,10,2025-12-07,WH006
SO0000675,MetroBasket,PROD00437,43,2025-12-27,WH004
SO0000676,FreshMart,PROD00312,44,2026-02-17,WH006
SO0000677,BlueWave Stores,PROD00384,30,2025-07-07,WH004
SO0000678,FreshMart,PROD00009,47,2025-10-31,WH002
SO0000679,DailyNeeds,PROD00037,17,2026-01-04,WH003
SO0000680,FreshMart,PROD00362,22,2026-06-21,WH008
SO0000681,SmartShop,PROD00164,34,2025-06-05,WH003
SO0000682,SmartShop,PROD00076,18,2025-03-03,WH004
SO0000683,NorthStar Retail,PROD00344,48,2026-03-22,WH001
SO0000684,DailyNeeds,PROD00132,13,2026-03-16,WH002
SO0000685,QuickBuy,PROD00355,20,2025-08-13,WH006
SO0000686,FreshMart,PROD00146,36,2026-05-31,WH004
SO0000687,Urban Cart,PROD00439,21,2025-11-07,WH003
SO0000688,SmartShop,PROD00263,41,2025-08-22,WH005
SO0000689,SmartShop,PROD00051,9,2025-11-02,WH002
SO0000690,ValueHub,PROD00057,22,2025-02-18,WH001
SO0000691,DailyNeeds,PROD00151,29,2025-02-24,WH004
SO0000692,NorthStar Retail,PROD00284,26,2025-10-11,WH007
SO0000693,DailyNeeds,PROD00192,40,2026-01-04,WH007
SO0000694,ValueHub,PROD00022,6,2025-12-10,WH001
SO0000695,SmartShop,PROD00277,11,2026-01-08,WH008
SO0000696,PrimeOutlet,PROD00189,12,2025-07-30,WH007
SO0000697,PrimeOutlet,PROD00062,3,2025-01-10,WH007
SO0000698,ValueHub,PROD00451,7,2025-12-08,WH007
SO0000699,DailyNeeds,PROD00131,41,2025-02-13,WH007
SO0000700,NorthStar Retail,PROD00069,43,2025-11-13,WH002
SO0000701,FreshMart,PROD00183,7,2025-04-15,WH008
SO0000702,BlueWave Stores,PROD00147,30,2025-03-27,WH007
SO0000703,SmartShop,PROD00343,7,2026-06-04,WH008
SO0000704,Urban Cart,PROD00400,22,2025-01-20,WH003
SO0000705,DailyNeeds,PROD00297,44,2025-10-30,WH001
SO0000706,NorthStar Retail,PROD00451,44,2026-02-03,WH007
SO0000707,Urban Cart,PROD00216,41,2025-07-01,WH002
SO0000708,SmartShop,PROD00166,46,2025-01-25,WH002
SO0000709,FreshMart,PROD00414,21,2026-01-15,WH001
SO0000710,BlueWave Stores,PROD00020,44,2025-10-02,WH007
SO0000711,NorthStar Retail,PROD00376,6,2025-07-01,WH001
SO0000712,Urban Cart,PROD00330,29,2025-05-19,WH006
SO0000713,PrimeOutlet,PROD00264,23,2025-11-18,WH008
SO0000714,NorthStar Retail,PROD00447,11,2025-03-02,WH005
SO0000715,NorthStar Retail,PROD00258,6,2026-03-04,WH005
SO0000716,BlueWave Stores,PROD00098,22,2025-11-24,WH007
SO0000717,Urban Cart,PROD00272,23,2025-08-08,WH006
SO0000718,DailyNeeds,PROD00087,41,2025-09-23,WH005
SO0000719,NorthStar Retail,PROD00451,29,2025-12-14,WH007
SO0000720,NorthStar Retail,PROD00242,32,2025-10-17,WH001
SO0000721,DailyNeeds,PROD00030,46,2025-04-13,WH003
SO0000722,Urban Cart,PROD00201,30,2025-07-15,WH006
SO0000723,ValueHub,PROD00070,46,2025-02-20,WH001
SO0000724,NorthStar Retail,PROD00292,15,2026-01-10,WH006
SO0000725,NorthStar Retail,PROD00120,1,2025-03-09,WH007
SO0000726,QuickBuy,PROD00033,44,2026-02-07,WH007
SO0000727,QuickBuy,PROD00294,50,2025-08-10,WH008
SO0000728,FreshMart,PROD00379,45,2025-01-13,WH002
SO0000729,NorthStar Retail,PROD00421,18,2025-05-02,WH008
SO0000730,Urban Cart,PROD00012,3,2025-12-23,WH004
SO0000731,SmartShop,PROD00031,3,2025-08-08,WH008
SO0000732,PrimeOutlet,PROD00180,45,2026-06-03,WH004
SO0000733,BlueWave Stores,PROD00123,5,2025-10-19,WH005
SO0000734,PrimeOutlet,PROD00141,7,2025-11-04,WH008
SO0000735,ValueHub,PROD00001,40,2025-08-15,WH003
SO0000736,MetroBasket,PROD00093,23,2025-06-28,WH005
SO0000737,FreshMart,PROD00100,24,2025-12-21,WH001
SO0000738,Urban Cart,PROD00141,3,2025-12-15,WH008
SO0000739,SmartShop,PROD00019,5,2026-01-06,WH003
SO0000740,NorthStar Retail,PROD00124,27,2025-02-04,WH002
SO0000741,PrimeOutlet,PROD00099,37,2026-05-14,WH001
SO0000742,NorthStar Retail,PROD00107,26,2025-01-14,WH005
SO0000743,MetroBasket,PROD00168,4,2026-03-15,WH003
SO0000744,MetroBasket,PROD00310,25,2025-03-17,WH005
SO0000745,DailyNeeds,PROD00149,17,2026-03-26,WH003
SO0000746,FreshMart,PROD00385,31,2025-02-15,WH006
SO0000747,QuickBuy,PROD00081,45,2026-05-28,WH005
SO0000748,FreshMart,PROD00096,43,2025-05-09,WH005
SO0000749,PrimeOutlet,PROD00414,19,2025-07-18,WH001
SO0000750,PrimeOutlet,PROD00028,45,2025-11-11,WH004
SO0000751,FreshMart,PROD00222,2,2026-01-19,WH001
SO0000752,SmartShop,PROD00330,32,2025-01-03,WH006
SO0000753,SmartShop,PROD00467,49,2026-04-15,WH006
SO0000754,ValueHub,PROD00352,21,2025-06-10,WH004
SO0000755,FreshMart,PROD00349,11,2025-01-09,WH004
SO0000756,NorthStar Retail,PROD00403,5,2025-12-23,WH001
SO0000757,FreshMart,PROD00024,25,2026-05-21,WH007
SO0000758,QuickBuy,PROD00444,9,2025-11-17,WH007
SO0000759,Urban Cart,PROD00358,19,2026-02-05,WH008
SO0000760,DailyNeeds,PROD00383,35,2025-04-19,WH006
SO0000761,Urban Cart,PROD00306,38,2025-09-18,WH006
SO0000762,Urban Cart,PROD00114,43,2025-03-04,WH002
SO0000763,FreshMart,PROD00387,15,2025-06-03,WH005
SO0000764,ValueHub,PROD00137,7,2025-11-12,WH004
SO0000765,NorthStar Retail,PROD00396,48,2025-03-13,WH006
SO0000766,PrimeOutlet,PROD00151,3,2025-02-02,WH004
SO0000767,NorthStar Retail,PROD00278,23,2026-03-08,WH004
SO0000768,NorthStar Retail,PROD00365,41,2025-09-08,WH003
SO0000769,MetroBasket,PROD00192,17,2026-02-28,WH007
SO0000770,NorthStar Retail,PROD00387,10,2025-09-06,WH005
SO0000771,BlueWave Stores,PROD00019,25,2025-04-30,WH003
SO0000772,DailyNeeds,PROD00193,15,2026-02-07,WH008
SO0000773,PrimeOutlet,PROD00122,1,2025-05-20,WH001
SO0000774,ValueHub,PROD00467,30,2025-10-16,WH006
SO0000775,PrimeOutlet,PROD00038,36,2025-12-09,WH007
SO0000776,ValueHub,PROD00280,37,2026-04-07,WH004
SO0000777,BlueWave Stores,PROD00390,11,2025-07-10,WH004
SO0000778,QuickBuy,PROD00456,11,2026-03-10,WH007
SO0000779,NorthStar Retail,PROD00205,15,2026-02-09,WH003
SO0000780,SmartShop,PROD00085,43,2025-09-04,WH008
SO0000781,NorthStar Retail,PROD00353,45,2025-07-03,WH008
SO0000782,DailyNeeds,PROD00454,24,2025-05-25,WH004
SO0000783,MetroBasket,PROD00230,12,2025-12-29,WH008
SO0000784,QuickBuy,PROD00310,30,2025-03-21,WH005
SO0000785,NorthStar Retail,PROD00442,45,2026-04-20,WH002
SO0000786,NorthStar Retail,PROD00110,29,2025-05-10,WH007
SO0000787,BlueWave Stores,PROD00041,23,2025-04-28,WH001
SO0000788,FreshMart,PROD00150,46,2025-06-15,WH001
SO0000789,Urban Cart,PROD00294,13,2025-01-07,WH008
SO0000790,Urban Cart,PROD00407,7,2026-03-18,WH004
SO0000791,BlueWave Stores,PROD00003,23,2025-06-25,WH002
SO0000792,BlueWave Stores,PROD00269,34,2026-06-22,WH008
SO0000793,NorthStar Retail,PROD00182,44,2026-05-16,WH003
SO0000794,PrimeOutlet,PROD00073,7,2026-01-10,WH002
SO0000795,BlueWave Stores,PROD00499,50,2026-03-21,WH001
SO0000796,MetroBasket,PROD00039,28,2025-04-25,WH004
SO0000797,MetroBasket,PROD00046,24,2025-08-05,WH005
SO0000798,MetroBasket,PROD00362,36,2025-12-07,WH008
SO0000799,PrimeOutlet,PROD00255,21,2025-03-25,WH008
SO0000800,DailyNeeds,PROD00183,11,2026-04-20,WH008
SO0000801,SmartShop,PROD00362,36,2025-04-07,WH008
SO0000802,NorthStar Retail,PROD00458,46,2026-06-14,WH005
SO0000803,ValueHub,PROD00177,16,2025-02-21,WH003
SO0000804,MetroBasket,PROD00314,49,2026-05-06,WH007
SO0000805,BlueWave Stores,PROD00114,36,2025-08-10,WH002
SO0000806,PrimeOutlet,PROD00216,10,2026-01-20,WH002
SO0000807,PrimeOutlet,PROD00225,31,2026-06-05,WH008
SO0000808,MetroBasket,PROD00172,18,2025-06-26,WH007
SO0000809,QuickBuy,PROD00167,4,2025-12-06,WH004
SO0000810,MetroBasket,PROD00240,9,2025-04-09,WH007
SO0000811,DailyNeeds,PROD00432,11,2025-06-22,WH008
SO0000812,NorthStar Retail,PROD00315,12,2025-01-02,WH004
SO0000813,PrimeOutlet,PROD00017,19,2025-08-07,WH008
SO0000814,FreshMart,PROD00130,9,2025-05-11,WH006
SO0000815,NorthStar Retail,PROD00112,17,2025-06-09,WH007
SO0000816,QuickBuy,PROD00131,18,2025-04-01,WH007
SO0000817,QuickBuy,PROD00262,42,2026-05-14,WH004
SO0000818,Urban Cart,PROD00043,48,2025-08-05,WH004
SO0000819,BlueWave Stores,PROD00128,5,2026-06-22,WH006
SO0000820,ValueHub,PROD00281,37,2026-03-08,WH008
SO0000821,NorthStar Retail,PROD00089,44,2025-07-20,WH002
SO0000822,NorthStar Retail,PROD00188,9,2025-05-10,WH008
SO0000823,FreshMart,PROD00336,4,2025-02-06,WH002
SO0000824,Urban Cart,PROD00088,15,2025-10-11,WH004
SO0000825,Urban Cart,PROD00180,46,2025-05-15,WH004
SO0000826,DailyNeeds,PROD00003,23,2026-03-26,WH002
SO0000827,BlueWave Stores,PROD00345,16,2025-05-11,WH008
SO0000828,FreshMart,PROD00016,3,2026-01-17,WH001
SO0000829,MetroBasket,PROD00191,6,2025-05-14,WH008
SO0000830,ValueHub,PROD00209,4,2026-03-04,WH008
SO0000831,QuickBuy,PROD00375,26,2026-02-21,WH006
SO0000832,NorthStar Retail,PROD00016,44,2025-07-21,WH001
SO0000833,ValueHub,PROD00242,46,2025-02-28,WH001
SO0000834,DailyNeeds,PROD00483,30,2025-08-25,WH006
SO0000835,ValueHub,PROD00427,26,2026-04-16,WH002
SO0000836,PrimeOutlet,PROD00216,35,2025-04-09,WH002
SO0000837,Urban Cart,PROD00492,50,2025-08-18,WH008
SO0000838,NorthStar Retail,PROD00338,42,2025-03-14,WH003
SO0000839,PrimeOutlet,PROD00021,6,2025-06-15,WH008
SO0000840,BlueWave Stores,PROD00120,31,2026-03-02,WH007
SO0000841,SmartShop,PROD00136,39,2025-11-02,WH002
SO0000842,Urban Cart,PROD00002,38,2025-02-11,WH007
SO0000843,FreshMart,PROD00040,8,2026-06-28,WH006
SO0000844,QuickBuy,PROD00030,16,2025-01-30,WH003
SO0000845,BlueWave Stores,PROD00303,40,2025-10-10,WH001
SO0000846,SmartShop,PROD00408,11,2026-02-01,WH006
SO0000847,PrimeOutlet,PROD00281,6,2025-06-04,WH008
SO0000848,BlueWave Stores,PROD00056,27,2025-07-27,WH003
SO0000849,NorthStar Retail,PROD00176,33,2026-05-14,WH001
SO0000850,ValueHub,PROD00379,26,2025-02-27,WH002
SO0000851,SmartShop,PROD00215,26,2026-01-13,WH001
SO0000852,NorthStar Retail,PROD00218,25,2026-04-17,WH006
SO0000853,SmartShop,PROD00213,10,2025-08-28,WH002
SO0000854,PrimeOutlet,PROD00305,33,2025-03-28,WH003
SO0000855,ValueHub,PROD00234,24,2026-02-08,WH002
SO0000856,QuickBuy,PROD00432,38,2025-03-03,WH008
SO0000857,QuickBuy,PROD00432,20,2025-10-21,WH008
